gpu_name,year,shader_cores,memory_bandwidth,boost_clock,tdp,transistors,process_nm,die_size,compute_index,memory_pressure_ratio,perf_per_watt,transistor_density,log_transistors,expected_log_transistors,moore_deviation
xpress 1250 mobile igp,2011.97265625,480.0,40.0,1250.0,50.0,120.0,80.0,73.0,600000.0,14634.146341463415,11764.70588235294,1.6216216216216217,4.795790545596741,3.871202726711431,0.9245878188853105
xpress 1270 mobile igp,2011.927734375,480.0,40.0,1250.0,50.0,120.0,80.0,73.0,600000.0,14634.146341463415,11764.70588235294,1.6216216216216217,4.795790545596741,3.8732187353046754,0.9225718102920659
xpress 1270 mobile igp,2011.8828125,480.0,40.0,1250.0,50.0,120.0,80.0,73.0,600000.0,14634.146341463415,11764.70588235294,1.6216216216216217,4.795790545596741,3.87523474389792,0.9205558016988213
xbox 360 gpu 80nm,2011.837890625,240.0,22.4,1250.0,175.0,232.0,80.0,156.0,300000.0,12820.512820512822,1704.5454545454545,1.4777070063694266,5.4510384535657,3.8772507524911504,1.5737877010745498
all in wonder hd 3650,2011.79296875,120.0,19.2,1250.0,55.0,378.0,55.0,135.0,150000.0,7425.742574257426,2678.5714285714284,2.7794117647058822,5.937536205082426,3.879266761084395,2.0582694439980314
firemv 2260,2011.748046875,40.0,8.0,1250.0,15.0,181.0,55.0,67.0,50000.0,5555.555555555556,3125.0,2.661764705882353,5.204006687076795,3.8812827696776253,1.3227239173991698
firemv 2260 pcie x1,2011.703125,40.0,8.0,1250.0,15.0,181.0,55.0,67.0,50000.0,5555.555555555556,3125.0,2.661764705882353,5.204006687076795,3.88329877827087,1.3207079088059253
firemv 2400 pci,2011.658203125,480.0,16.0,1250.0,20.0,75.0,130.0,92.0,600000.0,35294.117647058825,28571.428571428572,0.8064516129032258,4.330733340286331,3.8853147868641145,0.4454185534222166
firemv 2400 pcie x1,2011.61328125,480.0,6.496,1250.0,20.0,75.0,130.0,92.0,600000.0,80042.68943436499,28571.428571428572,0.8064516129032258,4.330733340286331,3.887330795457345,0.4434025448289862
firepro 2260 pci,2011.568359375,40.0,8.0,1250.0,15.0,181.0,55.0,67.0,50000.0,5555.555555555556,3125.0,2.661764705882353,5.204006687076795,3.8893468040505894,1.3146598830262057
firepro v3700,2011.5234375,40.0,15.2,1250.0,32.0,181.0,55.0,67.0,50000.0,3086.41975308642,1515.1515151515152,2.661764705882353,5.204006687076795,3.891362812643834,1.3126438744329612
firepro v3750,2011.478515625,320.0,22.4,1250.0,48.0,514.0,55.0,146.0,400000.0,17094.017094017094,8163.265306122449,3.496598639455782,6.244166900663736,3.8933788212370644,2.350788079426672
firepro v5700,2011.43359375,320.0,28.8,1250.0,56.0,514.0,55.0,146.0,400000.0,13422.818791946309,7017.543859649123,3.496598639455782,6.244166900663736,3.895394829830309,2.3487720708334274
firepro v8700,2011.388671875,800.0,108.8,1250.0,151.0,956.0,55.0,256.0,1000000.0,9107.468123861567,6578.9473684210525,3.719844357976654,6.863803391452954,3.8974108384235393,2.966392553029415
firepro v8750,2011.34375,800.0,115.2,1250.0,151.0,956.0,55.0,256.0,1000000.0,8605.851979345955,6578.9473684210525,3.719844357976654,6.863803391452954,3.899426847016784,2.9643765444361705
mobility firegl v5700,2011.298828125,120.0,22.4,1250.0,50.0,378.0,55.0,135.0,150000.0,6410.256410256411,2941.176470588235,2.7794117647058822,5.937536205082426,3.9014428556100285,2.036093349472398
mobility hd 3410,2011.25390625,40.0,6.4,1250.0,7.0,181.0,55.0,67.0,50000.0,6756.756756756757,6250.0,2.661764705882353,5.204006687076795,3.903458864203259,1.3005478228735363
mobility hd 3430,2011.208984375,40.0,6.4,1250.0,12.0,181.0,55.0,67.0,50000.0,6756.756756756757,3846.153846153846,2.661764705882353,5.204006687076795,3.9054748727965034,1.2985318142802917
mobility hd 3450,2011.1640625,40.0,6.4,1250.0,50.0,181.0,55.0,67.0,50000.0,6756.756756756757,980.3921568627451,2.661764705882353,5.204006687076795,3.9074908813897338,1.2965158056870614
mobility hd 3470,2011.119140625,40.0,6.4,1250.0,50.0,181.0,55.0,67.0,50000.0,6756.756756756757,980.3921568627451,2.661764705882353,5.204006687076795,3.9095068899829784,1.2944997970938168
mobility hd 3650,2011.07421875,120.0,22.4,1250.0,50.0,378.0,55.0,135.0,150000.0,6410.256410256411,2941.176470588235,2.7794117647058822,5.937536205082426,3.911522898576223,2.0260133065062034
mobility hd 3670,2011.029296875,120.0,25.6,1250.0,30.0,378.0,55.0,135.0,150000.0,5639.097744360902,4838.709677419355,2.7794117647058822,5.937536205082426,3.9135389071694533,2.023997297912973
mobility hd 3850,2010.984375,320.0,48.0,1250.0,35.0,666.0,55.0,192.0,400000.0,8163.265306122449,11111.111111111111,3.4507772020725387,6.502790045915623,3.915554915762698,2.5872351301529255
mobility hd 3850 x2,2010.939453125,320.0,48.0,1250.0,70.0,666.0,55.0,192.0,400000.0,8163.265306122449,5633.802816901409,3.4507772020725387,6.502790045915623,3.9175709243559425,2.585219121559681
mobility hd 3870,2010.89453125,320.0,54.4,1250.0,55.0,666.0,55.0,192.0,400000.0,7220.216606498195,7142.857142857143,3.4507772020725387,6.502790045915623,3.919586932949173,2.5832031129664506
mobility hd 3870 x2,2010.849609375,320.0,54.4,1250.0,110.0,666.0,55.0,192.0,400000.0,7220.216606498195,3603.6036036036035,3.4507772020725387,6.502790045915623,3.9216029415424174,2.581187104373206
2100 igp,2010.8046875,480.0,40.0,1250.0,50.0,120.0,55.0,73.0,600000.0,14634.146341463415,11764.70588235294,1.6216216216216217,4.795790545596741,3.9236189501356478,0.8721715954610936
3100 igp,2010.759765625,40.0,40.0,1250.0,50.0,180.0,65.0,85.0,50000.0,1219.5121951219512,980.3921568627451,2.0930232558139537,5.198497031265826,3.9256349587288923,1.2728620725369337
3100 mobile igp,2010.71484375,40.0,40.0,1250.0,50.0,180.0,65.0,85.0,50000.0,1219.5121951219512,980.3921568627451,2.0930232558139537,5.198497031265826,3.927650967322137,1.2708460639436892
hd 2400,2010.669921875,40.0,7.92,1250.0,20.0,180.0,65.0,85.0,50000.0,5605.3811659192825,2380.9523809523807,2.0930232558139537,5.198497031265826,3.9296669759153673,1.2688300553504588
hd 2600 xt mac edition,2010.625,120.0,25.6,1250.0,45.0,390.0,65.0,153.0,150000.0,5639.097744360902,3260.8695652173915,2.5324675324675323,5.968707559985366,3.931682984508612,2.037024575476754
hd 3200 igp,2010.580078125,40.0,40.0,1250.0,50.0,180.0,65.0,85.0,50000.0,1219.5121951219512,980.3921568627451,2.0930232558139537,5.198497031265826,3.9336989931018422,1.2647980381639838
hd 3300 igp,2010.53515625,40.0,40.0,1250.0,50.0,180.0,65.0,85.0,50000.0,1219.5121951219512,980.3921568627451,2.0930232558139537,5.198497031265826,3.935715001695087,1.2627820295707393
hd 3450 agp,2010.490234375,40.0,8.0,1250.0,25.0,181.0,55.0,67.0,50000.0,5555.555555555556,1923.076923076923,2.661764705882353,5.204006687076795,3.9377310102883314,1.2662756767884638
hd 3450 pci,2010.4453125,40.0,6.4,1250.0,25.0,181.0,55.0,67.0,50000.0,6756.756756756757,1923.076923076923,2.661764705882353,5.204006687076795,3.9397470188815618,1.2642596681952334
hd 3470,2010.400390625,40.0,15.2,1250.0,30.0,181.0,55.0,67.0,50000.0,3086.41975308642,1612.9032258064517,2.661764705882353,5.204006687076795,3.9417630274748063,1.2622436596019888
hd 3550,2010.35546875,40.0,6.336,1250.0,30.0,181.0,55.0,67.0,50000.0,6815.703380588877,1612.9032258064517,2.661764705882353,5.204006687076795,3.9437790360680367,1.2602276510087584
hd 3650,2010.310546875,120.0,25.6,1250.0,65.0,378.0,55.0,135.0,150000.0,5639.097744360902,2272.7272727272725,2.7794117647058822,5.937536205082426,3.9457950446612813,1.991741160421145
hd 3650 agp,2010.265625,120.0,16.0,1250.0,65.0,378.0,55.0,135.0,150000.0,8823.529411764706,2272.7272727272725,2.7794117647058822,5.937536205082426,3.947811053254526,1.9897251518279004
hd 3690,2010.220703125,320.0,26.56,1250.0,75.0,666.0,55.0,192.0,400000.0,14513.78809869376,5263.1578947368425,3.4507772020725387,6.502790045915623,3.9498270618477562,2.552962984067867
hd 3730,2010.17578125,120.0,12.67,1250.0,65.0,378.0,55.0,135.0,150000.0,10972.93343087052,2272.7272727272725,2.7794117647058822,5.937536205082426,3.951843070441001,1.9856931346414255
hd 3750,2010.130859375,120.0,22.18,1250.0,65.0,378.0,55.0,135.0,150000.0,6471.095772217429,2272.7272727272725,2.7794117647058822,5.937536205082426,3.9538590790342454,1.983677126048181
hd 3830,2010.0859375,320.0,26.5,1250.0,75.0,666.0,55.0,192.0,400000.0,14545.454545454546,5263.1578947368425,3.4507772020725387,6.502790045915623,3.9558750876274758,2.5469149582881476
hd 3850 agp,2010.041015625,320.0,52.99,1250.0,75.0,666.0,55.0,192.0,400000.0,7408.7794035932575,5263.1578947368425,3.4507772020725387,6.502790045915623,3.9578910962207203,2.544898949694903
hd 3850 x2,2009.99609375,320.0,52.99,1250.0,140.0,666.0,55.0,192.0,400000.0,7408.7794035932575,2836.8794326241136,3.4507772020725387,6.502790045915623,3.9599071048139507,2.5428829411016727
hd 3870 mac edition,2009.951171875,320.0,72.06,1250.0,106.0,666.0,55.0,192.0,400000.0,5474.952094169176,3738.3177570093458,3.4507772020725387,6.502790045915623,3.9619231134071953,2.540866932508428
hd 3870 x2,2009.90625,320.0,57.66,1250.0,165.0,666.0,55.0,192.0,400000.0,6818.956699624958,2409.6385542168673,3.4507772020725387,6.502790045915623,3.96393912200044,2.5388509239151835
hd 4350,2009.861328125,80.0,6.4,1250.0,20.0,242.0,55.0,73.0,100000.0,13513.513513513513,4761.9047619047615,3.27027027027027,5.493061443340548,3.96595513059367,1.527106312746878
hd 4350 agp,2009.81640625,80.0,10.4,1250.0,20.0,242.0,55.0,73.0,100000.0,8771.929824561403,4761.9047619047615,3.27027027027027,5.493061443340548,3.967971139186915,1.5250903041536334
hd 4350 pci,2009.771484375,80.0,6.4,1250.0,20.0,242.0,55.0,73.0,100000.0,13513.513513513513,4761.9047619047615,3.27027027027027,5.493061443340548,3.969987147780145,1.523074295560403
hd 4350 pcie x1,2009.7265625,80.0,6.4,1250.0,20.0,242.0,55.0,73.0,100000.0,13513.513513513513,4761.9047619047615,3.27027027027027,5.493061443340548,3.9720031563733897,1.5210582869671585
hd 4550,2009.681640625,80.0,10.48,1250.0,25.0,242.0,55.0,73.0,100000.0,8710.801393728223,3846.153846153846,3.27027027027027,5.493061443340548,3.9740191649666343,1.519042278373914
hd 4570,2009.63671875,80.0,8.0,1250.0,25.0,242.0,55.0,73.0,100000.0,11111.111111111111,3846.153846153846,3.27027027027027,5.493061443340548,3.9760351735598647,1.5170262697806836
hd 4650,2009.591796875,320.0,22.4,1250.0,48.0,514.0,55.0,146.0,400000.0,17094.017094017094,8163.265306122449,3.496598639455782,6.244166900663736,3.9780511821531093,2.266115718510627
hd 4650 agp,2009.546875,320.0,12.8,1250.0,48.0,514.0,55.0,146.0,400000.0,28985.50724637681,8163.265306122449,3.496598639455782,6.244166900663736,3.9800671907463396,2.2640997099173967
hd 4670,2009.501953125,320.0,32.0,1250.0,59.0,514.0,55.0,146.0,400000.0,12121.212121212122,6666.666666666667,3.496598639455782,6.244166900663736,3.982083199339584,2.262083701324152
hd 4670 x2,2009.45703125,320.0,22.4,1250.0,118.0,514.0,55.0,146.0,400000.0,17094.017094017094,3361.344537815126,3.496598639455782,6.244166900663736,3.984099207932829,2.2600676927309076
hd 4710,2009.412109375,320.0,25.6,1250.0,59.0,514.0,55.0,146.0,400000.0,15037.593984962405,6666.666666666667,3.496598639455782,6.244166900663736,3.986115216526059,2.258051684137677
hd 4730 oem,2009.3671875,320.0,25.34,1250.0,110.0,666.0,55.0,192.0,400000.0,15186.028853454822,3603.6036036036035,3.4507772020725387,6.502790045915623,3.9881312251193037,2.5146588207963196
hd 4830,2009.322265625,640.0,57.6,1250.0,95.0,956.0,55.0,256.0,800000.0,13651.877133105801,8333.333333333334,3.719844357976654,6.863803391452954,3.9901472337125483,2.873656157740406
hd 4850,2009.27734375,800.0,63.55,1250.0,110.0,956.0,55.0,256.0,1000000.0,15491.866769945778,9009.009009009009,3.719844357976654,6.863803391452954,3.9921632423057787,2.8716401491471757
hd 4850 x2,2009.232421875,800.0,63.68,1250.0,250.0,956.0,55.0,256.0,1000000.0,15460.72974644403,3984.06374501992,3.719844357976654,6.863803391452954,3.9941792508990233,2.869624140553931
hd 4870,2009.1875,800.0,115.2,1250.0,150.0,956.0,55.0,256.0,1000000.0,8605.851979345955,6622.516556291391,3.719844357976654,6.863803391452954,3.9961952594922536,2.8676081319607007
hd 4870 x2,2009.142578125,800.0,115.2,1250.0,286.0,956.0,55.0,256.0,1000000.0,8605.851979345955,3484.320557491289,3.719844357976654,6.863803391452954,3.998211268085498,2.865592123367456
x1050,2009.09765625,480.0,3.2,1250.0,24.0,120.0,110.0,156.0,600000.0,142857.14285714284,24000.0,0.7643312101910829,4.795790545596741,4.000227276678743,0.7955632689179986
xpress 2100 igp,2009.052734375,40.0,40.0,1250.0,50.0,180.0,65.0,85.0,50000.0,1219.5121951219512,980.3921568627451,2.0930232558139537,5.198497031265826,4.002243285271973,1.196253745993853
xbox 360 gpu 65nm,2009.0078125,240.0,22.4,1250.0,150.0,232.0,65.0,121.0,300000.0,12820.512820512822,1986.7549668874171,1.901639344262295,5.4510384535657,4.004259293865218,1.4467791597004824
firepro 2450 multi view,2008.962890625,40.0,6.4,1250.0,32.0,181.0,55.0,67.0,50000.0,6756.756756756757,1515.1515151515152,2.661764705882353,5.204006687076795,4.006275302458448,1.197731384618347
firepro 2450 multi view pcie x1,2008.91796875,40.0,6.4,1250.0,32.0,181.0,55.0,67.0,50000.0,6756.756756756757,1515.1515151515152,2.661764705882353,5.204006687076795,4.008291311051693,1.1957153760251025
firepro m5725,2008.873046875,320.0,25.6,1250.0,35.0,514.0,55.0,146.0,400000.0,15037.593984962405,11111.111111111111,3.496598639455782,6.244166900663736,4.010307319644937,2.233859581018799
firepro m7740,2008.828125,640.0,54.14,1250.0,60.0,826.0,40.0,137.0,800000.0,14508.523757707653,13114.754098360656,5.9855072463768115,6.717804695023691,4.012323328238168,2.7054813667855235
firepro v7750,2008.783203125,320.0,28.8,1250.0,76.0,514.0,55.0,146.0,400000.0,13422.818791946309,5194.805194805195,3.496598639455782,6.244166900663736,4.014339336831412,2.229827563832324
mobility firegl v5725,2008.73828125,120.0,25.6,1250.0,50.0,378.0,55.0,135.0,150000.0,5639.097744360902,2941.176470588235,2.7794117647058822,5.937536205082426,4.016355345424643,1.9211808596577837
mobility hd 4100 igp,2008.693359375,40.0,40.0,1250.0,50.0,181.0,55.0,67.0,50000.0,1219.5121951219512,980.3921568627451,2.661764705882353,5.204006687076795,4.018371354017887,1.185635333058908
mobility hd 4200 igp,2008.6484375,40.0,40.0,1250.0,50.0,181.0,55.0,67.0,50000.0,1219.5121951219512,980.3921568627451,2.661764705882353,5.204006687076795,4.020387362611132,1.1836193244656634
mobility hd 4330,2008.603515625,80.0,9.6,1250.0,50.0,242.0,55.0,73.0,100000.0,9433.962264150943,1960.7843137254902,3.27027027027027,5.493061443340548,4.022403371204362,1.4706580721361862
mobility hd 4350,2008.55859375,80.0,12.8,1250.0,50.0,242.0,55.0,73.0,100000.0,7246.376811594202,1960.7843137254902,3.27027027027027,5.493061443340548,4.024419379797607,1.4686420635429416
mobility hd 4530,2008.513671875,80.0,11.2,1250.0,50.0,242.0,55.0,73.0,100000.0,8196.72131147541,1960.7843137254902,3.27027027027027,5.493061443340548,4.026435388390851,1.466626054949697
mobility hd 4570,2008.46875,80.0,12.8,1250.0,50.0,242.0,55.0,73.0,100000.0,7246.376811594202,1960.7843137254902,3.27027027027027,5.493061443340548,4.028451396984082,1.4646100463564666
mobility hd 4650,2008.423828125,320.0,21.34,1250.0,35.0,514.0,55.0,146.0,400000.0,17905.102954341986,11111.111111111111,3.496598639455782,6.244166900663736,4.030467405577326,2.21369949508641
mobility hd 4670,2008.37890625,320.0,25.6,1250.0,35.0,514.0,55.0,146.0,400000.0,15037.593984962405,11111.111111111111,3.496598639455782,6.244166900663736,4.032483414170557,2.21168348649318
mobility hd 4670 mac edition,2008.333984375,320.0,25.28,1250.0,35.0,514.0,55.0,146.0,400000.0,15220.700152207,11111.111111111111,3.496598639455782,6.244166900663736,4.034499422763801,2.2096674778999352
mobility hd 4830,2008.2890625,640.0,25.6,1250.0,50.0,826.0,40.0,137.0,800000.0,30075.18796992481,15686.274509803921,5.9855072463768115,6.717804695023691,4.036515431357046,2.6812892636666454
mobility hd 4850,2008.244140625,800.0,54.4,1250.0,50.0,956.0,55.0,256.0,1000000.0,18050.54151624549,19607.843137254902,3.719844357976654,6.863803391452954,4.038531439950276,2.8252719515026783
mobility hd 4850 mac edition,2008.19921875,800.0,54.4,1250.0,50.0,956.0,55.0,256.0,1000000.0,18050.54151624549,19607.843137254902,3.719844357976654,6.863803391452954,4.040547448543521,2.8232559429094337
mobility hd 4850 x2,2008.154296875,800.0,89.6,1250.0,50.0,956.0,55.0,256.0,1000000.0,11037.527593818986,19607.843137254902,3.719844357976654,6.863803391452954,4.042563457136751,2.8212399343162033
mobility hd 4860,2008.109375,640.0,64.0,1250.0,50.0,826.0,40.0,137.0,800000.0,12307.692307692309,15686.274509803921,5.9855072463768115,6.717804695023691,4.044579465729996,2.6732252292936955
mobility hd 4870,2008.064453125,800.0,56.83,1250.0,50.0,956.0,55.0,256.0,1000000.0,17292.062943109115,19607.843137254902,3.719844357976654,6.863803391452954,4.04659547432324,2.817207917129714
mobility hd 4870 x2,2008.01953125,800.0,89.6,1250.0,50.0,956.0,55.0,256.0,1000000.0,11037.527593818986,19607.843137254902,3.719844357976654,6.863803391452954,4.0486114829164705,2.815191908536484
3000 igp,2007.974609375,40.0,40.0,1250.0,50.0,180.0,65.0,85.0,50000.0,1219.5121951219512,980.3921568627451,2.0930232558139537,5.198497031265826,4.050627491509715,1.147869539756111
e4690 mxm,2007.9296875,320.0,22.4,1250.0,30.0,514.0,55.0,146.0,400000.0,17094.017094017094,12903.225806451614,3.496598639455782,6.244166900663736,4.0526435001029455,2.191523400560791
e4690 mxm,2007.884765625,320.0,22.4,1250.0,30.0,514.0,55.0,146.0,400000.0,17094.017094017094,12903.225806451614,3.496598639455782,6.244166900663736,4.05465950869619,2.1895073919675463
e4690 pcie,2007.83984375,320.0,22.4,1250.0,30.0,514.0,55.0,146.0,400000.0,17094.017094017094,12903.225806451614,3.496598639455782,6.244166900663736,4.056675517289435,2.1874913833743017
hd 3200 mobile igp,2007.794921875,40.0,40.0,1250.0,50.0,180.0,65.0,85.0,50000.0,1219.5121951219512,980.3921568627451,2.0930232558139537,5.198497031265826,4.058691525882665,1.139805505383161
hd 3410,2007.75,40.0,6.336,1250.0,20.0,180.0,65.0,85.0,50000.0,6815.703380588877,2380.9523809523807,2.0930232558139537,5.198497031265826,4.06070753447591,1.1377894967899165
hd 3610,2007.705078125,120.0,12.67,1250.0,35.0,390.0,65.0,153.0,150000.0,10972.93343087052,4166.666666666667,2.5324675324675323,5.968707559985366,4.062723543069154,1.9059840169162117
hd 4200 igp,2007.66015625,40.0,40.0,1250.0,50.0,181.0,55.0,67.0,50000.0,1219.5121951219512,980.3921568627451,2.661764705882353,5.204006687076795,4.0647395516623845,1.1392671354144106
hd 4250,2007.615234375,40.0,6.336,1250.0,25.0,181.0,55.0,67.0,50000.0,6815.703380588877,1923.076923076923,2.661764705882353,5.204006687076795,4.066755560255629,1.137251126821166
hd 4520,2007.5703125,80.0,6.4,1250.0,25.0,242.0,55.0,73.0,100000.0,13513.513513513513,3846.153846153846,3.27027027027027,5.493061443340548,4.0687715688488595,1.4242898744916888
hd 4570 rebrand,2007.525390625,120.0,12.67,1250.0,65.0,378.0,55.0,135.0,150000.0,10972.93343087052,2272.7272727272725,2.7794117647058822,5.937536205082426,4.070787577442104,1.8667486276403222
hd 4670 agp,2007.48046875,320.0,25.6,1250.0,59.0,514.0,55.0,146.0,400000.0,15037.593984962405,6666.666666666667,3.496598639455782,6.244166900663736,4.072803586035349,2.1713633146283877
hd 4730,2007.435546875,640.0,57.6,1250.0,110.0,956.0,55.0,256.0,800000.0,13651.877133105801,7207.207207207207,3.719844357976654,6.863803391452954,4.074819594628579,2.7889837968243754
hd 4750,2007.390625,640.0,51.2,1250.0,100.0,826.0,40.0,137.0,800000.0,15325.67049808429,7920.792079207921,5.9855072463768115,6.717804695023691,4.076835603221824,2.6409690918018676
hd 4770,2007.345703125,640.0,51.2,1250.0,80.0,826.0,40.0,137.0,800000.0,15325.67049808429,9876.543209876543,5.9855072463768115,6.717804695023691,4.078851611815054,2.638953083208637
hd 4810,2007.30078125,640.0,57.6,1250.0,95.0,956.0,55.0,256.0,800000.0,13651.877133105801,8333.333333333334,3.719844357976654,6.863803391452954,4.0808676204082985,2.782935771044656
hd 4860,2007.255859375,640.0,96.0,1250.0,130.0,959.0,55.0,282.0,800000.0,8247.422680412372,6106.8702290076335,3.3886925795053005,6.866933284461882,4.082883629001543,2.784049655460339
hd 4870 mac edition,2007.2109375,800.0,108.8,1250.0,150.0,956.0,55.0,256.0,1000000.0,9107.468123861567,6622.516556291391,3.719844357976654,6.863803391452954,4.0848996375947735,2.778903753858181
hd 4890,2007.166015625,800.0,124.8,1250.0,190.0,959.0,55.0,282.0,1000000.0,7949.12559618442,5235.602094240838,3.3886925795053005,6.866933284461882,4.086915646188018,2.780017638273864
hd 5750,2007.12109375,720.0,73.6,1250.0,86.0,1.0,40.0,166.0,900000.0,12064.343163538875,10344.827586206897,0.005988023952095809,0.6931471805599453,4.088931654781248,-3.395784474221303
hd 5770,2007.076171875,800.0,76.8,1250.0,108.0,1.0,40.0,166.0,1000000.0,12853.470437017995,9174.311926605504,0.005988023952095809,0.6931471805599453,4.090947663374493,-3.3978004828145476
hd 5850,2007.03125,1440.0,128.0,1250.0,151.0,2.0,40.0,334.0,1800000.0,13953.488372093023,11842.105263157895,0.005970149253731343,1.0986122886681098,4.092963671967738,-2.9943513832996276
hd 5870,2006.986328125,1600.0,153.6,1250.0,188.0,2.0,40.0,334.0,2000000.0,12936.6106080207,10582.010582010582,0.005970149253731343,1.0986122886681098,4.094979680560968,-2.996367391892858
hd 5970,2006.94140625,1600.0,128.0,1250.0,294.0,2.0,40.0,334.0,2000000.0,15503.875968992248,6779.661016949152,0.005970149253731343,1.0986122886681098,4.0969956891542125,-2.9983834004861025
firepro 2460 multi view,2006.896484375,80.0,32.0,1250.0,17.0,292.0,40.0,59.0,100000.0,3030.3030303030305,5555.555555555556,4.866666666666666,5.680172609017068,4.099011697747457,1.5811609112696106
firepro m5800,2006.8515625,400.0,51.2,1250.0,26.0,627.0,40.0,104.0,500000.0,9578.544061302682,18518.51851851852,5.9714285714285715,6.4425401664681985,4.1010277063406875,2.341512460127511
firepro m7820,2006.806640625,800.0,64.0,1250.0,50.0,1.0,40.0,166.0,1000000.0,15384.615384615385,19607.843137254902,0.005988023952095809,0.6931471805599453,4.103043714933932,-3.4098965343739867
firepro v3800,2006.76171875,400.0,14.4,1250.0,43.0,627.0,40.0,104.0,500000.0,32467.532467532466,11363.636363636364,5.9714285714285715,6.4425401664681985,4.105059723527162,2.337480442941036
firepro v4800,2006.716796875,400.0,57.6,1250.0,69.0,627.0,40.0,104.0,500000.0,8532.423208191127,7142.857142857143,5.9714285714285715,6.4425401664681985,4.107075732120407,2.3354644343477915
firepro v5800,2006.671875,800.0,64.0,1250.0,74.0,1.0,40.0,166.0,1000000.0,15384.615384615385,13333.333333333334,0.005988023952095809,0.6931471805599453,4.109091740713652,-3.415944560153706
firepro v5800 dvi,2006.626953125,800.0,64.0,1250.0,74.0,1.0,40.0,166.0,1000000.0,15384.615384615385,13333.333333333334,0.005988023952095809,0.6931471805599453,4.111107749306882,-3.4179605687469365
firepro v7800,2006.58203125,1440.0,128.0,1250.0,150.0,2.0,40.0,334.0,1800000.0,13953.488372093023,11920.529801324503,0.005970149253731343,1.0986122886681098,4.1131237579001265,-3.0145114692320165
firepro v8800,2006.537109375,1600.0,147.2,1250.0,208.0,2.0,40.0,334.0,2000000.0,13495.276653171391,9569.377990430621,0.005970149253731343,1.0986122886681098,4.115139766493357,-3.016527477825247
firepro v9800,2006.4921875,1600.0,147.2,1250.0,250.0,2.0,40.0,334.0,2000000.0,13495.276653171391,7968.12749003984,0.005970149253731343,1.0986122886681098,4.1171557750866015,-3.0185434864184915
firepro v9800p,2006.447265625,1600.0,147.2,1250.0,225.0,2.0,40.0,334.0,2000000.0,13495.276653171391,8849.557522123894,0.005970149253731343,1.0986122886681098,4.119171783679846,-3.020559495011736
mobility hd 4225 igp,2006.40234375,40.0,40.0,1250.0,9.0,181.0,55.0,67.0,50000.0,1219.5121951219512,5000.0,2.661764705882353,5.204006687076795,4.121187792273076,1.0828188948037187
mobility hd 4250 igp,2006.357421875,40.0,40.0,560.0,50.0,181.0,55.0,67.0,22400.0,546.3414634146342,439.2156862745098,2.661764705882353,5.204006687076795,4.123203800866321,1.0808028862104742
mobility hd 4270 igp,2006.3125,40.0,40.0,1250.0,50.0,181.0,55.0,67.0,50000.0,1219.5121951219512,980.3921568627451,2.661764705882353,5.204006687076795,4.125219809459551,1.0787868776172438
mobility hd 4550,2006.267578125,80.0,11.2,1250.0,50.0,242.0,55.0,73.0,100000.0,8196.72131147541,1960.7843137254902,3.27027027027027,5.493061443340548,4.127235818052796,1.3658256252877523
mobility hd 5145,2006.22265625,80.0,14.4,1250.0,15.0,242.0,55.0,73.0,100000.0,6493.506493506493,6250.0,3.27027027027027,5.493061443340548,4.1292518266460405,1.3638096166945077
mobility hd 5165,2006.177734375,320.0,25.6,1250.0,35.0,514.0,55.0,146.0,400000.0,15037.593984962405,11111.111111111111,3.496598639455782,6.244166900663736,4.131267835239271,2.1128990654244655
mobility hd 530v,2006.1328125,80.0,8.0,1250.0,10.0,242.0,55.0,73.0,100000.0,11111.111111111111,9090.90909090909,3.27027027027027,5.493061443340548,4.1332838438325155,1.3597775995080328
mobility hd 530v,2006.087890625,80.0,9.6,1250.0,10.0,242.0,55.0,73.0,100000.0,9433.962264150943,9090.90909090909,3.27027027027027,5.493061443340548,4.13529985242576,1.3577615909147882
mobility hd 540v,2006.04296875,80.0,11.2,1250.0,15.0,242.0,55.0,73.0,100000.0,8196.72131147541,6250.0,3.27027027027027,5.493061443340548,4.13731586101899,1.3557455823215578
mobility hd 540v,2005.998046875,80.0,12.8,1250.0,15.0,242.0,55.0,73.0,100000.0,7246.376811594202,6250.0,3.27027027027027,5.493061443340548,4.139331869612235,1.3537295737283133
mobility hd 5430,2005.953125,80.0,12.8,1250.0,7.0,292.0,40.0,59.0,100000.0,7246.376811594202,12500.0,4.866666666666666,5.680172609017068,4.141347878205465,1.5388247308116023
mobility hd 5450,2005.908203125,80.0,10.67,1250.0,11.0,292.0,40.0,59.0,100000.0,8568.98029134533,8333.333333333334,4.866666666666666,5.680172609017068,4.14336388679871,1.5368087222183577
mobility hd 5450,2005.86328125,80.0,12.8,1250.0,11.0,292.0,40.0,59.0,100000.0,7246.376811594202,8333.333333333334,4.866666666666666,5.680172609017068,4.1453798953919545,1.5347927136251132
mobility hd 545v,2005.818359375,80.0,12.0,1250.0,15.0,242.0,55.0,73.0,100000.0,7692.307692307692,6250.0,3.27027027027027,5.493061443340548,4.147395903985185,1.3456655393553634
mobility hd 545v,2005.7734375,80.0,12.8,1250.0,15.0,242.0,55.0,73.0,100000.0,7246.376811594202,6250.0,3.27027027027027,5.493061443340548,4.1494119125784295,1.3436495307621188
